Cluster,Actb,Aqp4,Arr3,Ascl1,Atoh7,Car2,Ccdc136,Ccnd1,Cd9,Cdk4,Clu,Cnga1,Crx,Crym,Dapl1,Dkk3,Eef2,Elavl4,Fgf15,Gap43,Glul,Gng13,Gngt2,Grm6,Hbb-y,Hes1,Hes5,Hes6,Ier2,Igfbpl1,Isl1,Lhx1,Lhx2,Map1b,Mdk,Neurod1,Neurog2,Nfia,Nfib,Nfix,Notch1,Nr2e3,Nrl,Ntng1,Olig2,Onecut1,Onecut2,Opn1sw,Otx2,Pax6,Pcna,Pcp2,Pcp4,Pcsk1n,Pgk1,Pou4f2,Prdm1,Rbpms,Rcvrn,Rho,Rlbp1,Rom1,Sat1,Sfrp2,Sncg,Sox9,Tfap2a,Tfap2b,Thrb,Tpm3,Tulp1,Vsx1,Vsx2
7,1.50970302363751,0.000971021032771345,0,0.104393196739426,0.00275122625951881,0.0223244795586065,0.02628790015329,1.82801719395411,0.0454428112928569,0.606070495685751,0.00326423690097018,0,0.00291306309831404,0.023607006162235,0.721440550275814,0.622493673037396,0.898249734037188,0.0143638104209759,1.43614977520558,0.0578889158617568,0.296402084065729,0.000323673677590448,0.00400625273808154,0,0.0275000944884547,0.466012583068442,0.37832651697486,0.213597709052455,0.340011945263007,0.0246269631086033,0.0156037683678698,0.000485510516385673,0.317473196933083,0.57018865612322,0.656759033164566,0.0151732581016155,0.0692946816424111,0.0167120265393061,0.0504629172071078,0.00242755258192836,0.120859265711094,0.000485510516385673,0.000161836838795224,0.0212831262573715,0.00113285787156657,0.00113285787156657,0.0159303424703957,0.000256505320725685,0.0196610809240613,0.518803398485304,0.0454946476313893,0.000161836838795224,0.000323673677590448,0.0282696104506318,0.0622616744208268,0.0040734210949463,0.00194204206554269,0.0202571049744687,0,0.000161836838795224,0.00277872638458451,0.00432992641567199,0.0271245844723319,1.33890144141823,0.0526704687885106,0.172074520383765,0.000485510516385673,0.00389651572448226,0.0094415369002544,0.180007162423003,0.00400625273808154,0.000323673677590448,0.20754424877132
17,1.62884657843824,0.00266595069446133,0,0.0234856226629971,0.00399892604169199,0.00906423236116852,0.0436362009899602,1.08301832766146,0.0175752299676221,0.720744509078463,0.0317953709833874,0,0.00457741734814441,0.00415487416019513,0.582982304353723,0.51667138491626,0.971132380756958,0.0136416497093129,0.773156233537208,0.15772060523427,0.311131883560621,0.00186616548612293,0.00282189881296447,0,0.0290187733379831,0.355330355278618,0.118456383633888,0.168383787726628,0.441785252688383,0.0350602916437315,0.015774410264882,0,0.26716600327063,0.347840893788754,1.14882278008584,0.0223247302450004,0.0530276192744082,0.0334855437351845,0.10772047790759,0.00335508895185673,0.0508595244167433,0,0,0.0175752299676221,0.0030884938824106,0.000799785208338398,0.0288175240519198,0,0.0236620494409306,0.592732362146483,0.0753008804065819,0,0.00622228893238135,0.0575196232605895,0.0521924997639739,0.0046880642990874,0.00133297534723066,0.0244614006056614,0.000266595069446133,0,0.00484401241759054,0.00835504948795041,0.0357241733493894,1.12797433542319,0.0431936131861883,0.109833627890944,0.000533190138892266,0.00282189881296447,0.0262622203084015,0.158046812185441,0.0030884938824106,0,0.16744863137896
3,1.80120991246428,0.00172577992670091,0,0.400064770047904,0.00160250993193656,0.314724078434615,0.046258872982421,2.2350082214049,0.113020419829907,0.568383023870276,0.00443771981151663,0.000123269994764351,0.0105500578793711,0.430219156143141,1.19051726338395,0.702273511807642,0.901711782214964,0.0140016177327729,1.097766990132,0.0574788524354413,0.590816302226159,0.00110942995287916,0.0407630855843477,0,0.000688458298222993,0.906254919431155,0.96474992352778,0.637791334517656,1.03352052136919,0.00981043791078496,0.00981043791078496,0.000986159958114807,0.470867526662744,0.718382537545945,0.551715553439938,0.0316827985839026,0.0655103508292887,0.132150826297843,0.26673758018579,0.0647703188511118,0.246499782338868,0.00545429548191584,0.00616349973821755,0.0232073839614874,0.00764273967538976,0.00110942995287916,0.0174741242402128,0.0135085377537155,0.0306152619390997,0.589706100521979,0.157237846552692,0.00172577992670091,0.00443771981151663,0.0393650216379042,0.138381614501533,0.00221885990575832,0.015429695999582,0.0183881758739264,0.000862889963350457,0.000123269994764351,0.0736900617116857,0.0109919761880654,0.0958625339741595,0.151468072287183,0.0540458293066132,0.31108898017369,0.00505406978533839,0.0274267702622547,0.013334106088588,0.273226988062679,0.00850562963874021,0,0.286002934940242
4,1.75233429816925,0.00225862585989845,0,0.31680889776219,0.00138027135882683,0.348016177308845,0.0526208880809754,2.12217914616051,0.0595864153349845,0.73590342397196,0.00333586021047551,0.000125479214438803,0.0104881754334873,0.472692290187994,1.15721433695188,0.670114335271153,0.975412016574356,0.0172546185451994,0.805781925222813,0.063790991285757,0.620586052903967,0.00150575057326563,0.0439722567526812,0,0.000826275921699463,0.894635797254945,1.04382411291523,0.73356168350175,1.07896731553705,0.0118163682129419,0.0111889721407479,0.00100383371551042,0.381749767240683,0.712819267411336,0.796714961091369,0.0631599147308552,0.127505978808589,0.106369218275893,0.191610347600568,0.0448506112537528,0.192067371519998,0.00714288075502858,0.00401533486204168,0.0176618127121935,0.0161681540194306,0.00112931292994922,0.0202447976360362,0.0124437642851359,0.0735651029590741,0.558680577134952,0.229802321203176,0.00188218821658204,0.0050191685775521,0.0466807208909627,0.103802444875497,0.00233202649496509,0.0140229154934682,0.014148394707907,0.000878354501071618,0.000250958428877605,0.11472424706392,0.0142525518666513,0.157286701690846,0.186066124104406,0.0553506742749514,0.288537660764619,0.00527012700642971,0.034947392073862,0.0134475980006464,0.243452510110689,0.0125171649202026,0,0.243318209306642
1,1.59704591777541,0.00109605816027822,0,0.280281507286632,0,0.445610486732181,0.0244152312188603,1.87734393984247,0.127244950254125,0.778200234635308,0.00186329887247297,0.000109605816027822,0.00383620356097376,0.603631127149107,1.07183452172544,0.728765616740053,0.97143293810348,0.00952746500752312,0.249231641092174,0.0138020918326082,0.595264553326613,0.00153448142438951,0.0253257554918765,0,0,1.01703276307659,1.59419859743345,1.01310001060854,1.03674548402802,0.00275877016914216,0.00155310619283612,0.000109605816027822,0.294872507466473,0.563395757318486,0.734521868689312,0.0435414454141955,0.111462086277561,0.0985506281715748,0.248285020405017,0.0923546853740251,0.202109087833994,0.011591003285732,0.00589184831015839,0.00986452344250397,0.0130721006573066,0.000328817448083466,0.00961844605510433,0.00593733883394899,0.0788890185121252,0.531483076845246,0.432503373913393,0.000940961820459792,0.000219211632055644,0.0148609004559932,0.0113080238193123,0.000657634896166931,0.010211965659034,0.0104952925833269,0.00124094916784845,0.0019005484093662,0.226333767109882,0.0187902278592,0.282796591475,0.120636906988357,0.0014889909005989,0.232971598809584,0.00241132795261208,0.0064853679140881,0.00274014540069555,0.171509369697979,0.00731672391852007,0.000109605816027822,0.239998111519119
8,1.61961156490027,0.000678724289409983,0,0.411042840123341,0,0.592791729970343,0.0326940981175361,2.1316002294257,0.150597715041071,0.785870688387847,0.00237553501293494,0.000169681072352496,0.00729628611115732,0.70629141245313,1.04982898562071,0.824503201334954,0.868547367111053,0.00596767058880158,0.373525083902616,0.0246614216040404,0.634118640022341,0.00135744857881997,0.0270660659313048,0,0,1.12348195033418,1.43357805852362,0.817168459288775,1.08351564647073,0.00152712965117246,0.00118776750646747,0.000339362144704992,0.443571322690573,0.629264287028497,0.674634861541307,0.0289741486786622,0.0388863511409164,0.12932991488408,0.324324621014291,0.120192376509211,0.271398903002464,0.011525555024954,0.00603809459674572,0.0139426809893689,0.00593883753233735,0.000339362144704992,0.0100688493817257,0.00661756182174734,0.028791709711294,0.583157111758244,0.756249733333976,0.000169681072352496,0,0.0224555676634579,0.0228941868725713,0.000339362144704992,0.0107891646226156,0.0138434239249605,0.000678724289409983,0.000848405361762479,0.235873192040055,0.0155402346484855,0.289084971291931,0.126135416041811,0.00101808643411497,0.293617680680009,0.00322394037469742,0.00586841352439322,0.00373298359175491,0.279160111541347,0.00695692396645233,0,0.33624830932834
12,1.72924184072548,0.00104895154443091,0.000209790308886182,0.443829136312432,0.000209790308886182,0.520624314882077,0.025246134303422,1.97723320443012,0.410558846855256,0.562574699238748,0,0.000752090390371671,0.0077978900473288,0.671912497902827,1.17604566720853,0.691459634663682,0.806600590502234,0.00314685463329273,0.297601961283102,0.0245972299260559,0.656992605314573,0.000419580617772364,0.0257212385501816,0,0,1.00813492557112,1.31297899832232,0.984266908186404,0.768320470735165,0.00314685463329273,0.00125874185331709,0.000839161235544728,0.441720752740613,0.578322564354885,0.459777518361767,0.0356136134034972,0.0572970722984687,0.151909373764846,0.337947369357936,0.149458402773459,0.31380224351238,0.0141628965509944,0.00882730814105221,0.0081818220465611,0.00545454803104073,0.000419580617772364,0.00884684159175971,0.00662621903918477,0.0462914416756024,0.551035358239777,0.158551024852384,0.00146853216220327,0.000419580617772364,0.0153146925486913,0.025333205148595,0.000209790308886182,0.0127972088420571,0.00662621903918477,0.00146853216220327,0.00207836963815432,0.212635071362053,0.0200370251998075,0.257803124940888,0.104551332094459,0.00146853216220327,0.22337043648165,0.00293706432440655,0.00767517058361568,0.00356643525106509,0.244431291827591,0.0086726999014136,0,0.304604041816793
6,1.65419225412186,0.000153691170855864,0,0.40633296868612,0.0522986790452181,0.0800336374000159,0.0249502016235086,1.08092114328497,0.0462148198101968,0.783047613478124,0.0016906028794145,0.000461073512567591,0.0132320010116791,0.0558104646661938,0.26362427232167,0.399402809037514,0.8986749531904,0.0314720230623884,0.357909339960931,0.0786875880397046,0.262833283496131,0.00531540338074197,0.0222164237462312,0,0.0175092378232139,0.175310724552883,0.730732227900571,1.66637073971925,0.352464712146529,0.036993349558845,0.0206759694756941,0.000768455854279319,0.201280045449773,0.441978881121927,0.556660979670757,0.514080979186565,1.06125282689907,0.0498775421630043,0.0717712351264946,0.0126925795818234,0.291014792494288,0.00318984296118924,0.00423956518475093,0.00491811746738764,0.232349271753393,0.0454086923291336,0.0907633991731691,0.00521118971572075,0.559060002129613,0.347225144727071,0.128487245285947,0.000614764683423455,0.00245905873369382,0.021966281778034,0.0791745273000054,0.00807028880179297,0.0619814730338337,0.0100798296772737,0.000614764683423455,0.000397285913354336,0.00500802103903025,0.00780057808686515,0.0313560035183165,0.261816380878825,0.0489928165399569,0.092021298502077,0.00199798522112623,0.0297929758373285,0.0114891661874059,0.222391009914471,0.00586638046495217,0.00417577758553767,0.0983803773300743
13,1.59893491153258,0,0.000425113266212785,0.461689784429612,0.00395035705556185,0.132529007589184,0.0472441743845021,0.485884143887998,0.0541018963516018,0.730639046217431,0.00382601939591506,0.00207346604379149,0.192065642279058,0.162255219939727,0.232891794572292,0.30757981755793,1.26351071705642,0.0217731510343283,0.0694952310995035,0.0629577296968838,0.24822409159951,0.00224990399071071,0.0544158823296121,0.000549450925859569,0.000425113266212785,0.1314988860212,0.87184538187746,1.51700907551531,0.69680644050266,0.028991783900152,0.0522777977542918,0.000850226532425569,0.0929643336510723,0.576938099711806,0.58860367793234,1.08188350194274,0.306353746753203,0.0604939031269308,0.162338984719145,0.0708257884786491,0.168210714232904,0.0182430779420145,0.0186171108034968,0.00212556633106392,0.125586876069048,0.00680181225940455,0.0717645800481282,0.00628848001973216,1.25094892855795,0.322742259006039,0.0727024218355115,0.00334880584242985,0.0024624606238171,0.0197517852778092,0.0197879039639964,0.00139967745828514,0.130174903023929,0.00361346276280867,0.00368570013518302,0.00995819855382993,0.0277407183623925,0.067261308709878,0.143406020404172,0.0187251207984644,0.00853838401044287,0.170750329940747,0.00331268715624267,0.0126130787256515,0.00584738515243412,0.114143552313114,0.0132507486249707,0,0.102093204985213
18,1.92257262969751,0,0,0.18160315358165,0.0552172666723783,0.0554614883180303,0.0468629658163596,0.497162427537397,0.0208432124438006,0.821792624772191,0.00239194511921191,0,0.0820058027991273,0.0260202667999383,0.163404018806742,0.252106667406854,1.03334255069451,0.16202423207517,0.138462417450939,0.223717860711939,0.191387975645702,0.00459942021653658,0.0292809755701441,0,0.0171898529832603,0.0686239034864122,0.538166186886952,1.12839608300786,0.347344063570283,0.222289313824906,0.265493225350508,0.000946060755996286,0.0776197015616016,0.981070675386939,0.609660427231751,0.48647250670763,0.428163030415185,0.0200280352512492,0.0248655119481154,0.0063070717066419,0.151419555709363,0.00144588436321563,0.00528371384564316,0.00252282868265676,0.0733119242838371,0.0323567008910832,0.217767074817838,0.00283818226798886,0.486650847905336,0.494537656566158,0.0243121018824537,0.00063070717066419,0.00220747509732467,0.0207896259853582,0.0437928922333634,0.118326591852899,0.0757811665080515,0.00851454680396657,0.000315353585332095,0,0.00157676792666048,0.0145361407371587,0.0313333430300845,0.107515230075408,0.0573530964026435,0.0457628242777378,0.00157676792666048,0.0140363171299394,0.0395330496760983,0.156905285058131,0.0101155388045665,0,0.0415261789396534
